event_id,round,Key_Event_Rd,round_dates
2716,4,E2716R4,2016-11-06
2717,1,E2717R1,2017-04-20
2717,2,E2717R2,2017-04-21
2717,3,E2717R3,2017-04-22
2717,4,E2717R4,2017-04-23
2718,1,E2718R1,2017-09-21
2718,2,E2718R2,2017-09-22
2718,3,E2718R3,2017-09-23
2718,4,E2718R4,2017-09-24
2719,1,E2719R1,2017-03-09
2719,2,E2719R2,2017-03-10
2719,3,E2719R3,2017-03-11
2719,4,E2719R4,2017-03-12
2720,1,E2720R1,2017-03-22
2720,2,E2720R2,2017-03-23
2720,3,E2720R3,2017-03-24
2720,4,E2720R4,2017-03-25
2720,5,E2720R5,2017-03-26
2721,1,E2721R1,2017-08-03
2721,2,E2721R2,2017-08-04
2721,3,E2721R3,2017-08-05
2721,4,E2721R4,2017-08-06
2722,1,E2722R1,2016-10-26
2722,2,E2722R2,2016-10-27
2722,3,E2722R3,2016-10-28
2722,4,E2722R4,2016-10-29
2722,5,E2722R5,2016-10-30
2723,1,E2723R1,2017-09-01
2723,2,E2723R2,2017-09-02
2723,3,E2723R3,2017-09-03
2723,4,E2723R4,2017-09-04
2724,1,E2724R1,2016-11-10
2724,2,E2724R2,2016-11-11
2724,3,E2724R3,2016-11-12
2724,4,E2724R4,2016-11-13
2725,1,E2725R1,2016-10-13
2725,2,E2725R2,2016-10-14
2725,3,E2725R3,2016-10-15
2725,4,E2725R4,2016-10-16
2726,1,E2726R1,2017-03-23
2726,2,E2726R2,2017-03-24
2726,3,E2726R3,2017-03-25
2726,4,E2726R4,2017-03-26
2727,1,E2727R1,2017-07-06
2727,2,E2727R2,2017-07-07
2727,3,E2727R3,2017-07-08
2727,4,E2727R4,2017-07-09
2728,1,E2728R1,2016-10-20
2728,2,E2728R2,2016-10-21
2728,3,E2728R3,2016-10-22
2728,4,E2728R4,2016-10-23
2729,1,E2729R1,2016-11-17
2729,2,E2729R2,2016-11-18
2729,3,E2729R3,2016-11-19
2729,4,E2729R4,2016-11-20
2730,1,E2730R1,2017-07-20
2730,2,E2730R2,2017-07-21
2730,3,E2730R3,2017-07-22
2730,4,E2730R4,2017-07-23
3065,1,E3065R1,2017-08-24
3065,2,E3065R2,2017-08-25
3065,3,E3065R3,2017-08-26
3065,4,E3065R4,2017-08-27
3066,1,E3066R1,2017-06-15
3066,2,E3066R2,2017-06-16
3066,3,E3066R3,2017-06-17
3066,4,E3066R4,2017-06-18
3067,1,E3067R1,2017-05-04
3067,2,E3067R2,2017-05-05
3067,3,E3067R3,2017-05-06
3067,4,E3067R4,2017-05-07
3068,1,E3068R1,2017-06-29
3068,2,E3068R2,2017-06-30
3068,3,E3068R3,2017-07-01
3068,4,E3068R4,2017-07-02
3069,1,E3069R1,2016-12-01
3069,2,E3069R2,2016-12-02
3069,3,E3069R3,2016-12-03
3069,4,E3069R4,2016-12-04
3070,1,E3070R1,2017-09-28
3070,2,E3070R2,2017-09-29
3070,3,E3070R3,2017-09-30
3070,4,E3070R4,2017-10-01
3368,1,E3368R1,2016-08-11
3368,2,E3368R2,2016-08-12
3368,3,E3368R3,2016-08-13
3368,4,E3368R4,2016-08-14
3369,1,E3369R1,2016-08-17
3369,2,E3369R2,2016-08-18
3369,3,E3369R3,2016-08-19
3369,4,E3369R4,2016-08-20
3383,1,E3383R1,2016-11-24
3383,2,E3383R2,2016-11-25
3383,3,E3383R3,2016-11-26
3383,4,E3383R4,2016-11-27
3384,1,E3384R1,2016-10-06
3384,2,E3384R2,2016-10-07
3384,3,E3384R3,2016-10-08
3384,4,E3384R4,2016-10-09
3385,1,E3385R1,2016-09-29
3385,2,E3385R2,2016-09-30
3385,3,E3385R3,2016-10-01
3385,4,E3385R4,2016-10-02
3611,1,E3611R1,2016-12-01
3611,2,E3611R2,2016-12-02
3611,3,E3611R3,2016-12-03
3611,4,E3611R4,2016-12-04
3612,1,E3612R1,2016-12-01
3612,2,E3612R2,2016-12-02
3612,3,E3612R3,2016-12-03
3612,4,E3612R4,2016-12-04
3613,1,E3613R1,2016-12-08
3613,2,E3613R2,2016-12-09
3613,3,E3613R3,2016-12-10
3613,4,E3613R4,2016-12-11
3614,1,E3614R1,2017-01-12
3614,2,E3614R2,2017-01-13
3614,3,E3614R3,2017-01-14
3614,4,E3614R4,2017-01-15
3615,1,E3615R1,2017-01-19
3615,2,E3615R2,2017-01-20
3615,3,E3615R3,2017-01-21
3615,4,E3615R4,2017-01-22
3616,1,E3616R1,2017-01-26
3616,2,E3616R2,2017-01-27
3616,3,E3616R3,2017-01-28
3616,4,E3616R4,2017-01-29
3617,1,E3617R1,2017-02-02
3617,2,E3617R2,2017-02-03
3617,3,E3617R3,2017-02-04
3617,4,E3617R4,2017-02-05
3618,1,E3618R1,2017-02-09
3618,2,E3618R2,2017-02-10
3618,3,E3618R3,2017-02-11
3618,4,E3618R4,2017-02-12
3620,1,E3620R1,2017-02-23
3620,2,E3620R2,2017-02-24
3620,3,E3620R3,2017-02-25
3620,4,E3620R4,2017-02-26
3621,1,E3621R1,2017-03-02
3621,2,E3621R2,2017-03-03
3621,3,E3621R3,2017-03-04
3621,4,E3621R4,2017-03-05
3622,1,E3622R1,2017-03-09
3622,2,E3622R2,2017-03-10
3622,3,E3622R3,2017-03-11
3622,4,E3622R4,2017-03-12
3623,1,E3623R1,2017-04-13
3623,2,E3623R2,2017-04-14
3623,3,E3623R3,2017-04-15
3623,4,E3623R4,2017-04-16
3624,1,E3624R1,2017-04-20
3624,2,E3624R2,2017-04-21
3624,3,E3624R3,2017-04-22
3624,4,E3624R4,2017-04-23
3625,1,E3625R1,2017-04-27
3625,2,E3625R2,2017-04-28
3625,3,E3625R3,2017-04-29
3625,4,E3625R4,2017-04-30
3626,1,E3626R1,2017-01-26
3626,2,E3626R2,2017-01-27
3626,3,E3626R3,2017-01-28
3626,4,E3626R4,2017-01-29
3627,1,E3627R1,2017-02-16
3627,2,E3627R2,2017-02-17
3627,3,E3627R3,2017-02-18
3627,4,E3627R4,2017-02-19
3628,1,E3628R1,2017-02-23
3628,2,E3628R2,2017-02-24
3628,3,E3628R3,2017-02-25
3628,4,E3628R4,2017-02-26
3629,1,E3629R1,2017-03-02
3629,2,E3629R2,2017-03-03
3629,3,E3629R3,2017-03-04
3629,4,E3629R4,2017-03-05
3630,1,E3630R1,2017-03-16
3630,2,E3630R2,2017-03-17
3630,3,E3630R3,2017-03-18
3630,4,E3630R4,2017-03-19
3631,1,E3631R1,2017-03-23
3631,2,E3631R2,2017-03-24
3631,3,E3631R3,2017-03-25
3631,4,E3631R4,2017-03-26
3632,1,E3632R1,2017-03-30
3632,2,E3632R2,2017-03-31
3632,3,E3632R3,2017-04-01
3632,4,E3632R4,2017-04-02
3633,1,E3633R1,2017-04-12
3633,2,E3633R2,2017-04-13
3633,3,E3633R3,2017-04-14
3633,4,E3633R4,2017-04-15
3634,1,E3634R1,2017-04-27
3634,2,E3634R2,2017-04-28
3634,3,E3634R3,2017-04-29
3634,4,E3634R4,2017-04-30
3636,1,E3636R1,2017-05-18
3636,2,E3636R2,2017-05-19
3636,3,E3636R3,2017-05-20
3636,4,E3636R4,2017-05-21
3637,1,E3637R1,2017-05-25
3637,2,E3637R2,2017-05-26
3637,3,E3637R3,2017-05-27
3637,4,E3637R4,2017-05-28
3638,1,E3638R1,2017-06-02
3638,2,E3638R2,2017-06-03
3638,3,E3638R3,2017-06-04
3639,1,E3639R1,2017-06-08
3639,2,E3639R2,2017-06-09
3639,3,E3639R3,2017-06-10
3639,4,E3639R4,2017-06-11
3640,1,E3640R1,2017-06-15
3640,2,E3640R2,2017-06-16
3640,3,E3640R3,2017-06-17
3640,4,E3640R4,2017-06-18
3641,1,E3641R1,2017-06-23
3641,2,E3641R2,2017-06-24
3641,3,E3641R3,2017-06-25
3642,1,E3642R1,2017-06-29
3642,2,E3642R2,2017-06-30
3642,3,E3642R3,2017-07-01
3642,4,E3642R4,2017-07-02
3643,1,E3643R1,2017-07-06
3643,2,E3643R2,2017-07-07
3643,3,E3643R3,2017-07-08
3643,4,E3643R4,2017-07-09
3644,1,E3644R1,2017-07-13
3644,2,E3644R2,2017-07-14
3644,3,E3644R3,2017-07-15
3644,4,E3644R4,2017-07-16
3645,1,E3645R1,2017-07-20
3645,2,E3645R2,2017-07-21
3645,3,E3645R3,2017-07-22
3645,4,E3645R4,2017-07-23
3646,1,E3646R1,2017-07-27
3646,2,E3646R2,2017-07-28
3646,3,E3646R3,2017-07-29
3646,4,E3646R4,2017-07-30
3647,1,E3647R1,2017-08-03
3647,2,E3647R2,2017-08-04
3647,3,E3647R3,2017-08-05
3647,4,E3647R4,2017-08-06
3648,1,E3648R1,2017-08-24
3648,2,E3648R2,2017-08-25
3648,3,E3648R3,2017-08-26
3648,4,E3648R4,2017-08-27
3649,1,E3649R1,2017-08-31
3649,2,E3649R2,2017-09-01
3649,3,E3649R3,2017-09-02
3649,4,E3649R4,2017-09-03
3650,1,E3650R1,2017-09-07
3650,2,E3650R2,2017-09-08
3650,3,E3650R3,2017-09-09
3651,1,E3651R1,2017-09-27
3651,2,E3651R2,2017-09-28
3651,3,E3651R3,2017-09-29
3651,4,E3651R4,2017-09-30
3651,5,E3651R5,2017-10-01
3652,1,E3652R1,2017-10-05
3652,2,E3652R2,2017-10-06
3652,3,E3652R3,2017-10-07
3652,4,E3652R4,2017-10-08
3653,1,E3653R1,2017-09-15
3653,2,E3653R2,2017-09-16
3653,3,E3653R3,2017-09-17
3654,1,E3654R1,2017-10-12
3654,2,E3654R2,2017-10-13
3654,3,E3654R3,2017-10-14
3654,4,E3654R4,2017-10-15
3655,1,E3655R1,2017-10-18
3655,2,E3655R2,2017-10-19
3655,3,E3655R3,2017-10-20
3655,4,E3655R4,2017-10-21
3655,5,E3655R5,2017-10-22
3656,1,E3656R1,2017-10-25
3656,2,E3656R2,2017-10-26
3656,3,E3656R3,2017-10-27
3656,4,E3656R4,2017-10-28
3656,5,E3656R5,2017-10-29
3657,1,E3657R1,2017-11-02
3657,2,E3657R2,2017-11-03
3657,3,E3657R3,2017-11-04
3657,4,E3657R4,2017-11-05
3658,1,E3658R1,2017-11-07
3658,2,E3658R2,2017-11-08
3658,3,E3658R3,2017-11-09
3658,4,E3658R4,2017-11-10
3658,5,E3658R5,2017-11-11
3659,1,E3659R1,2017-11-16
3659,2,E3659R2,2017-11-17
3659,3,E3659R3,2017-11-18
3659,4,E3659R4,2017-11-19
3660,1,E3660R1,2017-01-19
3660,2,E3660R2,2017-01-20
3660,3,E3660R3,2017-01-21
3661,1,E3661R1,2017-02-10
3661,2,E3661R2,2017-02-11
3661,3,E3661R3,2017-02-12
3662,1,E3662R1,2017-02-17
3662,2,E3662R2,2017-02-18
3662,3,E3662R3,2017-02-19
3663,1,E3663R1,2017-03-17
3663,2,E3663R2,2017-03-18
3663,3,E3663R3,2017-03-19
3664,1,E3664R1,2017-03-31
3664,2,E3664R2,2017-04-01
3664,3,E3664R3,2017-04-02
3665,1,E3665R1,2017-04-14
3665,2,E3665R2,2017-04-15
3665,3,E3665R3,2017-04-16
3666,1,E3666R1,2017-05-05
3666,2,E3666R2,2017-05-06
3666,3,E3666R3,2017-05-07
3667,1,E3667R1,2017-05-18
3667,2,E3667R2,2017-05-19
3667,3,E3667R3,2017-05-20
3667,4,E3667R4,2017-05-21
3668,1,E3668R1,2017-06-09
3668,2,E3668R2,2017-06-10
3668,3,E3668R3,2017-06-11
3669,1,E3669R1,2017-06-23
3669,2,E3669R2,2017-06-24
3669,3,E3669R3,2017-06-25
3670,1,E3670R1,2017-06-29
3670,2,E3670R2,2017-06-30
3670,3,E3670R3,2017-07-01
3670,4,E3670R4,2017-07-02
3671,1,E3671R1,2017-07-13
3671,2,E3671R2,2017-07-14
3671,3,E3671R3,2017-07-15
3671,4,E3671R4,2017-07-16
3672,1,E3672R1,2017-08-04
3672,2,E3672R2,2017-08-05
3672,3,E3672R3,2017-08-06
3673,1,E3673R1,2017-08-18
3673,2,E3673R2,2017-08-19
3673,3,E3673R3,2017-08-20
3674,1,E3674R1,2017-08-25
3674,2,E3674R2,2017-08-26
3674,3,E3674R3,2017-08-27
3675,1,E3675R1,2017-09-01
3675,2,E3675R2,2017-09-02
3675,3,E3675R3,2017-09-03
3676,1,E3676R1,2017-09-15
3676,2,E3676R2,2017-09-16
3676,3,E3676R3,2017-09-17
3677,1,E3677R1,2017-10-13
3677,2,E3677R2,2017-10-14
3677,3,E3677R3,2017-10-15
3678,1,E3678R1,2017-10-20
3678,2,E3678R2,2017-10-21
3678,3,E3678R3,2017-10-22
3679,1,E3679R1,2017-10-27
3679,2,E3679R2,2017-10-28
3679,3,E3679R3,2017-10-29
3680,1,E3680R1,2017-02-09
3680,2,E3680R2,2017-02-10
3680,3,E3680R3,2017-02-11
3680,4,E3680R4,2017-02-12
3681,1,E3681R1,2017-02-16
3681,2,E3681R2,2017-02-17
3681,3,E3681R3,2017-02-18
3681,4,E3681R4,2017-02-19
3682,1,E3682R1,2017-03-23
3682,2,E3682R2,2017-03-24
3682,3,E3682R3,2017-03-25
3682,4,E3682R4,2017-03-26
3683,1,E3683R1,2017-04-20
3683,2,E3683R2,2017-04-21
3683,3,E3683R3,2017-04-22
3683,4,E3683R4,2017-04-23
3684,1,E3684R1,2017-04-27
3684,2,E3684R2,2017-04-28
3684,3,E3684R3,2017-04-29
3684,4,E3684R4,2017-04-30
3685,1,E3685R1,2017-05-04
3685,2,E3685R2,2017-05-05
3685,3,E3685R3,2017-05-06
3685,4,E3685R4,2017-05-07
3686,1,E3686R1,2017-05-18
3686,2,E3686R2,2017-05-19
3686,3,E3686R3,2017-05-20
3686,4,E3686R4,2017-05-21
3687,1,E3687R1,2017-06-01
3687,2,E3687R2,2017-06-02
3687,3,E3687R3,2017-06-03
3687,4,E3687R4,2017-06-04
3688,1,E3688R1,2017-06-08
3688,2,E3688R2,2017-06-09
3688,3,E3688R3,2017-06-10
3688,4,E3688R4,2017-06-11
3689,1,E3689R1,2017-06-15
3689,2,E3689R2,2017-06-16
3689,3,E3689R3,2017-06-17
3689,4,E3689R4,2017-06-18
3690,1,E3690R1,2017-06-22
3690,2,E3690R2,2017-06-23
3690,3,E3690R3,2017-06-24
3690,4,E3690R4,2017-06-25
3691,1,E3691R1,2017-06-29
3691,2,E3691R2,2017-06-30
3691,3,E3691R3,2017-07-01
3691,4,E3691R4,2017-07-02
3692,1,E3692R1,2017-07-06
3692,2,E3692R2,2017-07-07
3692,3,E3692R3,2017-07-08
3692,4,E3692R4,2017-07-09
3693,1,E3693R1,2017-07-27
3693,2,E3693R2,2017-07-28
3693,3,E3693R3,2017-07-29
3693,4,E3693R4,2017-07-30
3694,1,E3694R1,2017-08-03
3694,2,E3694R2,2017-08-04
3694,3,E3694R3,2017-08-05
3694,4,E3694R4,2017-08-06
3695,1,E3695R1,2017-08-17
3695,2,E3695R2,2017-08-18
3695,3,E3695R3,2017-08-19
3695,4,E3695R4,2017-08-20
3696,1,E3696R1,2017-08-24
3696,2,E3696R2,2017-08-25
3696,3,E3696R3,2017-08-26
3696,4,E3696R4,2017-08-27
3697,1,E3697R1,2017-08-31
3697,2,E3697R2,2017-09-01
3697,3,E3697R3,2017-09-02
3697,4,E3697R4,2017-09-03
3698,1,E3698R1,2017-09-14
3698,2,E3698R2,2017-09-15
3698,3,E3698R3,2017-09-16
3698,4,E3698R4,2017-09-17
3699,1,E3699R1,2017-09-21
3699,2,E3699R2,2017-09-22
3699,3,E3699R3,2017-09-23
3699,4,E3699R4,2017-09-24
3700,1,E3700R1,2017-09-28
3700,2,E3700R2,2017-09-29
3700,3,E3700R3,2017-09-30
3700,4,E3700R4,2017-10-01
3700,5,E3700R5,2017-10-02
3702,1,E3702R1,2017-05-25
3702,2,E3702R2,2017-05-26
3702,3,E3702R3,2017-05-27
3702,4,E3702R4,2017-05-28
3703,1,E3703R1,2017-07-27
3703,2,E3703R2,2017-07-28
3703,3,E3703R3,2017-07-29
3703,4,E3703R4,2017-07-30
3704,1,E3704R1,2017-09-08
3704,2,E3704R2,2017-09-09
3704,3,E3704R3,2017-09-10
3705,1,E3705R1,2017-09-22
3705,2,E3705R2,2017-09-23
3705,3,E3705R3,2017-09-24
3706,1,E3706R1,2017-11-10
3706,2,E3706R2,2017-11-11
3706,3,E3706R3,2017-11-12
3707,1,E3707R1,2017-01-08
3707,2,E3707R2,2017-01-09
3707,3,E3707R3,2017-01-10
3707,4,E3707R4,2017-01-11
3708,1,E3708R1,2017-01-22
3708,2,E3708R2,2017-01-23
3708,3,E3708R3,2017-01-24
3708,4,E3708R4,2017-01-25
3709,1,E3709R1,2017-07-13
3709,2,E3709R2,2017-07-14
3709,3,E3709R3,2017-07-15
3709,4,E3709R4,2017-07-16
3710,1,E3710R1,2017-07-20
3710,2,E3710R2,2017-07-21
3710,3,E3710R3,2017-07-22
3710,4,E3710R4,2017-07-23
3711,1,E3711R1,2017-08-10
3711,2,E3711R2,2017-08-11
3711,3,E3711R3,2017-08-12
3711,4,E3711R4,2017-08-13
3712,1,E3712R1,2017-05-11
3712,2,E3712R2,2017-05-12
3712,3,E3712R3,2017-05-13
3712,4,E3712R4,2017-05-14
3713,1,E3713R1,2017-05-18
3713,2,E3713R2,2017-05-19
3713,3,E3713R3,2017-05-20
3713,4,E3713R4,2017-05-21
3714,1,E3714R1,2017-05-25
3714,2,E3714R2,2017-05-26
3714,3,E3714R3,2017-05-27
3714,4,E3714R4,2017-05-28
3715,1,E3715R1,2017-06-01
3715,2,E3715R2,2017-06-02
3715,3,E3715R3,2017-06-03
3715,4,E3715R4,2017-06-04
3716,1,E3716R1,2017-06-08
3716,2,E3716R2,2017-06-09
3716,3,E3716R3,2017-06-10
3716,4,E3716R4,2017-06-11
3717,1,E3717R1,2017-06-22
3717,2,E3717R2,2017-06-23
3717,3,E3717R3,2017-06-24
3717,4,E3717R4,2017-06-25
3718,1,E3718R1,2017-06-29
3718,2,E3718R2,2017-06-30
3718,3,E3718R3,2017-07-01
3718,4,E3718R4,2017-07-02
3719,1,E3719R1,2017-07-06
3719,2,E3719R2,2017-07-07
3719,3,E3719R3,2017-07-08
3719,4,E3719R4,2017-07-09
3720,1,E3720R1,2017-07-13
3720,2,E3720R2,2017-07-14
3720,3,E3720R3,2017-07-15
3720,4,E3720R4,2017-07-16
3721,1,E3721R1,2017-07-27
3721,2,E3721R2,2017-07-28
3721,3,E3721R3,2017-07-29
3721,4,E3721R4,2017-07-30
3722,1,E3722R1,2017-08-17
3722,2,E3722R2,2017-08-18
3722,3,E3722R3,2017-08-19
3722,4,E3722R4,2017-08-20
3723,1,E3723R1,2017-08-24
3723,2,E3723R2,2017-08-25
3723,3,E3723R3,2017-08-26
3723,4,E3723R4,2017-08-27
3724,1,E3724R1,2017-08-31
3724,2,E3724R2,2017-09-01
3724,3,E3724R3,2017-09-02
3724,4,E3724R4,2017-09-03
3725,1,E3725R1,2017-09-07
3725,2,E3725R2,2017-09-08
3725,3,E3725R3,2017-09-09
3725,4,E3725R4,2017-09-10
3726,1,E3726R1,2017-09-14
3726,2,E3726R2,2017-09-15
3726,3,E3726R3,2017-09-16
3726,4,E3726R4,2017-09-17
3727,1,E3727R1,2017-09-21
3727,2,E3727R2,2017-09-22
3727,3,E3727R3,2017-09-23
3727,4,E3727R4,2017-09-24
3728,1,E3728R1,2017-09-28
3728,2,E3728R2,2017-09-29
3728,3,E3728R3,2017-09-30
3728,4,E3728R4,2017-10-01
3729,1,E3729R1,2017-10-05
3729,2,E3729R2,2017-10-06
3729,3,E3729R3,2017-10-07
3729,4,E3729R4,2017-10-08
3730,1,E3730R1,2017-10-12
3730,2,E3730R2,2017-10-13
3730,3,E3730R3,2017-10-14
3730,4,E3730R4,2017-10-15
3731,1,E3731R1,2017-10-19
3731,2,E3731R2,2017-10-20
3731,3,E3731R3,2017-10-21
3731,4,E3731R4,2017-10-22
3732,1,E3732R1,2017-11-02
3732,2,E3732R2,2017-11-03
3732,3,E3732R3,2017-11-04
3732,4,E3732R4,2017-11-05
3733,1,E3733R1,2017-11-09
3733,2,E3733R2,2017-11-10
3733,3,E3733R3,2017-11-11
3733,4,E3733R4,2017-11-12
3734,1,E3734R1,2017-11-16
3734,2,E3734R2,2017-11-17
3734,3,E3734R3,2017-11-18
3734,4,E3734R4,2017-11-19
3735,1,E3735R1,2017-03-02
3735,2,E3735R2,2017-03-03
3735,3,E3735R3,2017-03-04
3735,4,E3735R4,2017-03-05
3741,1,E3741R1,2017-08-18
3741,2,E3741R2,2017-08-19
3741,3,E3741R3,2017-08-20
3742,1,E3742R1,2018-01-04
3742,2,E3742R2,2018-01-05
3742,3,E3742R3,2018-01-06
3742,4,E3742R4,2018-01-07
3743,1,E3743R1,2018-01-18
3743,2,E3743R2,2018-01-19
3743,3,E3743R3,2018-01-20
3743,4,E3743R4,2018-01-21
3744,1,E3744R1,2018-02-01
3744,2,E3744R2,2018-02-02
3744,3,E3744R3,2018-02-03
3744,4,E3744R4,2018-02-04
3745,1,E3745R1,2018-02-08
3745,2,E3745R2,2018-02-09
3745,3,E3745R3,2018-02-10
3745,4,E3745R4,2018-02-11
3746,1,E3746R1,2018-01-25
3746,2,E3746R2,2018-01-26
3746,3,E3746R3,2018-01-27
3746,4,E3746R4,2018-01-28
3746,5,E3746R5,2018-01-29
3746,6,E3746R6,2018-01-30
3747,1,E3747R1,2018-01-11
3747,2,E3747R2,2018-01-12
3747,3,E3747R3,2018-01-13
3747,4,E3747R4,2018-01-14
3748,1,E3748R1,2018-02-15
3748,2,E3748R2,2018-02-16
3748,3,E3748R3,2018-02-17
3748,4,E3748R4,2018-02-18
3749,1,E3749R1,2018-02-22
3749,2,E3749R2,2018-02-23
3749,3,E3749R3,2018-02-24
3749,4,E3749R4,2018-02-25
3750,1,E3750R1,2018-03-15
3750,2,E3750R2,2018-03-16
3750,3,E3750R3,2018-03-17
3750,4,E3750R4,2018-03-18
401025221,1,E401025221R1,2018-04-05
401025221,2,E401025221R2,2018-04-06
401025221,3,E401025221R3,2018-04-07
401025221,4,E401025221R4,2018-04-08
401025234,1,E401025234R1,2018-06-08
401025234,2,E401025234R2,2018-06-09
401025234,3,E401025234R3,2018-06-10
401025235,1,E401025235R1,2018-06-22
401025235,2,E401025235R2,2018-06-23
401025235,3,E401025235R3,2018-06-24
401025236,1,E401025236R1,2018-06-28
401025236,2,E401025236R2,2018-06-29
401025236,3,E401025236R3,2018-06-30
401025236,4,E401025236R4,2018-07-01
401025237,1,E401025237R1,2018-07-26
401025237,2,E401025237R2,2018-07-27
401025237,3,E401025237R3,2018-07-28
401025237,4,E401025237R4,2018-07-29
401025246,1,E401025246R1,2018-04-12
401025246,2,E401025246R2,2018-04-13
401025246,3,E401025246R3,2018-04-14
401025246,4,E401025246R4,2018-04-15
401025247,1,E401025247R1,2018-04-19
401025247,2,E401025247R2,2018-04-20
401025247,3,E401025247R3,2018-04-21
401025247,4,E401025247R4,2018-04-22
401025248,1,E401025248R1,2018-04-26
401025248,2,E401025248R2,2018-04-27
401025248,3,E401025248R3,2018-04-28
401025248,4,E401025248R4,2018-04-29
401025249,1,E401025249R1,2018-05-03
401025249,2,E401025249R2,2018-05-04
401025249,3,E401025249R3,2018-05-05
401025249,4,E401025249R4,2018-05-06
401025250,1,E401025250R1,2018-05-10
401025250,2,E401025250R2,2018-05-11
401025250,3,E401025250R3,2018-05-12
401025250,4,E401025250R4,2018-05-13
401025251,1,E401025251R1,2018-05-17
401025251,2,E401025251R2,2018-05-18
401025251,3,E401025251R3,2018-05-19
401025251,4,E401025251R4,2018-05-20
401025252,1,E401025252R1,2018-05-24
401025252,2,E401025252R2,2018-05-25
401025252,3,E401025252R3,2018-05-26
401025252,4,E401025252R4,2018-05-27
401025253,1,E401025253R1,2018-05-31
401025253,2,E401025253R2,2018-06-01
401025253,3,E401025253R3,2018-06-02
401025253,4,E401025253R4,2018-06-03
401025254,1,E401025254R1,2018-06-07
401025254,2,E401025254R2,2018-06-08
401025254,3,E401025254R3,2018-06-09
401025254,4,E401025254R4,2018-06-10
401025255,1,E401025255R1,2018-06-14
401025255,2,E401025255R2,2018-06-15
401025255,3,E401025255R3,2018-06-16
401025255,4,E401025255R4,2018-06-17
401025256,1,E401025256R1,2018-06-21
401025256,2,E401025256R2,2018-06-22
401025256,3,E401025256R3,2018-06-23
401025256,4,E401025256R4,2018-06-24
401025257,1,E401025257R1,2018-07-05
401025257,2,E401025257R2,2018-07-06
401025257,3,E401025257R3,2018-07-07
401025257,4,E401025257R4,2018-07-08
401025258,1,E401025258R1,2018-07-12
401025258,2,E401025258R2,2018-07-13
401025258,3,E401025258R3,2018-07-14
401025258,4,E401025258R4,2018-07-15
401025259,1,E401025259R1,2018-07-19
401025259,2,E401025259R2,2018-07-20
401025259,3,E401025259R3,2018-07-21
401025259,4,E401025259R4,2018-07-22
401025260,1,E401025260R1,2018-07-26
401025260,2,E401025260R2,2018-07-27
401025260,3,E401025260R3,2018-07-28
401025260,4,E401025260R4,2018-07-29
401025261,1,E401025261R1,2018-08-02
401025261,2,E401025261R2,2018-08-03
401025261,3,E401025261R3,2018-08-04
401025261,4,E401025261R4,2018-08-05
401025262,1,E401025262R1,2018-08-02
401025262,2,E401025262R2,2018-08-03
401025262,3,E401025262R3,2018-08-04
401025262,4,E401025262R4,2018-08-05
401025263,1,E401025263R1,2018-08-09
401025263,2,E401025263R2,2018-08-10
401025263,3,E401025263R3,2018-08-11
401025263,4,E401025263R4,2018-08-12
401025264,1,E401025264R1,2018-08-16
401025264,2,E401025264R2,2018-08-17
401025264,3,E401025264R3,2018-08-18
401025264,4,E401025264R4,2018-08-19
401025265,1,E401025265R1,2018-08-23
401025265,2,E401025265R2,2018-08-24
401025265,3,E401025265R3,2018-08-25
401025265,4,E401025265R4,2018-08-26
401025266,1,E401025266R1,2018-08-31
401025266,2,E401025266R2,2018-09-01
401025266,3,E401025266R3,2018-09-02
401025266,4,E401025266R4,2018-09-03
401025267,1,E401025267R1,2018-09-06
401025267,2,E401025267R2,2018-09-07
401025267,3,E401025267R3,2018-09-08
401025267,4,E401025267R4,2018-09-09
401025267,5,E401025267R5,2018-09-10
401025268,1,E401025268R1,2018-09-20
401025268,2,E401025268R2,2018-09-21
401025268,3,E401025268R3,2018-09-22
401025268,4,E401025268R4,2018-09-23
401056252,1,E401056252R1,2018-10-04
401056252,2,E401056252R2,2018-10-05
401056252,3,E401056252R3,2018-10-06
401056252,4,E401056252R4,2018-10-07
401056500,1,E401056500R1,2018-10-10
401056500,2,E401056500R2,2018-10-11
401056500,3,E401056500R3,2018-10-12
401056500,4,E401056500R4,2018-10-13
401056500,5,E401056500R5,2018-10-14
401056501,1,E401056501R1,2018-10-17
401056501,2,E401056501R2,2018-10-18
401056501,3,E401056501R3,2018-10-19
401056501,4,E401056501R4,2018-10-20
401056501,5,E401056501R5,2018-10-21
401056502,1,E401056502R1,2018-10-24
401056502,2,E401056502R2,2018-10-25
401056502,3,E401056502R3,2018-10-26
401056502,4,E401056502R4,2018-10-27
401056502,5,E401056502R5,2018-10-28
401056503,1,E401056503R1,2018-10-25
401056503,2,E401056503R2,2018-10-26
401056503,3,E401056503R3,2018-10-27
401056503,4,E401056503R4,2018-10-28
401056504,1,E401056504R1,2018-11-01
401056504,2,E401056504R2,2018-11-02
401056504,3,E401056504R3,2018-11-03
401056504,4,E401056504R4,2018-11-04
401056505,1,E401056505R1,2018-11-08
401056505,2,E401056505R2,2018-11-09
401056505,3,E401056505R3,2018-11-10
401056505,4,E401056505R4,2018-11-11
401056506,1,E401056506R1,2018-11-15
401056506,2,E401056506R2,2018-11-16
401056506,3,E401056506R3,2018-11-17
401056506,4,E401056506R4,2018-11-18
401056507,1,E401056507R1,2019-01-03
