event_id,tournament_title,event_date,purse,city,Yards,par,golf_course,start_date,end_date
1273,ISPS Handa Women's Australian Open,"February 14 - 17, 2013",1200000,Royal Canberra Golf Club,6679.0,73.0,,2013-02-14,2013-02-17
1274,Honda LPGA Thailand,"February 21 - 24, 2013",1500000," Chon Buri, Thailand",6469.0,72.0,Siam Country Club (Pattaya Old Course),2013-02-21,2013-02-24
1275,HSBC Women's Champions,"Feb 28 - March 3, 2013",1400000," Singapore, Singapore",6600.0,72.0,Sentosa Golf Club (Tanjong Course),2013-02-28,2013-03-03
1276,RR Donnelley LPGA Founders Cup,"March 14 - 17, 2013",1500000," Phoenix, AZ",6583.0,72.0,Wildfire at Desert Ridge,2013-03-14,2013-03-17
1277,Kia Classic,"March 21 - 24, 2013",1700000," Carlsbad, CA",6593.0,72.0,Aviara Golf Club,2013-03-21,2013-03-24
1278,Kraft Nabisco Championship,"April 4 - 7, 2013",2000000," Rancho Mirage, CA",6738.0,72.0,Mission Hills Country Club,2013-04-04,2013-04-07
1279,LPGA LOTTE Championship,"April 17 - 20, 2013",1700000," Kapolei, HI",6421.0,72.0,Ko Olina Golf Club,2013-04-17,2013-04-20
1280,North Texas LPGA Shootout,"April 25 - 28, 2013",1300000," Irving, TX",7166.0,70.0,Las Colinas Country Club,2013-04-25,2013-04-28
1281,Kingsmill Championship,"May 2 - 5, 2013",1300000," Williamsburg, VA",6379.0,71.0,Kingsmill Resort & Spa,2013-05-02,2013-05-05
1282,Mobile Bay LPGA Classic,"May 16 - 19, 2013",1200000,"RTJ Golf Trail, Magnolia Grove's The Crossings",6521.0,72.0,,2013-05-16,2013-05-19
1283,Pure Silk-Bahamas LPGA Classic,"May 24 - 26, 2013",1300000,,6644.0,45.0,,2013-05-24,2013-05-26
1284,ShopRite LPGA Classic,"May 31 - June 2, 2013",1500000," Galloway, NJ",6155.0,71.0,Seaview Hotel and Golf Club,2013-05-31,2013-06-02
1285,Wegmans LPGA Championship,"June 6 - 9, 2013",2250000,Locust Hill Country Club,6534.0,72.0,,2013-06-06,2013-06-09
1286,Walmart NW Arkansas Championship,"June 21 - 23, 2013",2000000," Rogers, AR",6389.0,71.0,Pinnacle Country Club,2013-06-21,2013-06-23
1287,U.S. Women's Open,"June 27 - 30, 2013",3250000,Sebonack Golf Club,6821.0,72.0,,2013-06-27,2013-06-30
1288,Manulife Financial LPGA Classic,"July 11 - 14, 2013",1300000,Grey Silo Golf Course,6330.0,71.0,,2013-07-11,2013-07-14
1289,Marathon Classic,"July 18 - 21, 2013",1300000," Sylvania, OH",6428.0,71.0,Highland Meadows GC,2013-07-18,2013-07-21
1290,RICOH Women's British Open,"August 1 - 4, 2013",2750000," St. Andrews, Scotland",6672.0,72.0,St Andrews Links (Old Course),2013-08-01,2013-08-04
1291,CN Canadian Women's Open,"August 22 - 25, 2013",2000000,Royal Mayfair Golf & Country Club,6403.0,70.0,,2013-08-22,2013-08-25
1292,Safeway Classic,"Aug 29 - September 1, 2013",1300000," Portland, OR",6465.0,72.0,Columbia Edgewater Country Club,2013-08-29,2013-09-01
1293,The Evian Championship,"September 12 - 15, 2013",3250000,"Bains, France",6428.0,71.0,Evian Resort Golf Club Évian les,2013-09-12,2013-09-15
1294,Reignwood Pine Valley LPGA Classic,"October 3 - 6, 2013",1800000," Beijing, China",6596.0,73.0,Pine Valley Golf Club,2013-10-03,2013-10-06
1295,Sime Darby LPGA Malaysia,"October 10 - 13, 2013",2000000," Kuala Lumpur, Malaysia",6967.0,72.0,TPC Kuala Lumpur,2013-10-10,2013-10-13
1296,LPGA KEB - HanaBank Championship,"October 18 - 20, 2013",1900000," Incheon, South Korea",6364.0,72.0,Sky 72 Golf Club Ocean Course,2013-10-18,2013-10-20
1297,Sunrise LPGA Taiwan Championship,"October 24 - 27, 2013",2000000," Duluth, GA",6390.0,72.0,TPC Sugarloaf,2013-10-24,2013-10-27
1298,Mizuno Classic,"November 8 - 10, 2013",1200000," University Place, WA",6506.0,72.0,Chambers Bay GC 2,2013-11-08,2013-11-10
1299,Lorena Ochoa Invitational,"November 14 - 17, 2013",1000000," Saint Simons Island, GA",6626.0,72.0,Sea Island Resort (Plantation Course),2013-11-14,2013-11-17
1300,CME Group Titleholders,"November 21 - 24, 2013",2000000," Naples, FL",7271.0,72.0,Tiburón Golf Club,2013-11-21,2013-11-24
1302,Mexico Championship Presented by Banamex,"May 23 - 26, 2013",700000," Valencia, Spain",7708.0,72.0,El Bosque Golf Club,2013-05-23,2013-05-26
1303,The Solheim Cup,"August 16 - 18, 2013",,Colorado Golf Club,7066.0,72.0,,2013-08-16,2013-08-18
1304,Chiquita Classic,"September 5 - 8, 2013",1000000,,7100.0,72.0,,2013-09-05,2013-09-08
1306,Hyundai Tournament of Champions,"January 3 - 6, 2014",5700000," Kapalua, HI",7411.0,73.0,Kapalua Resort (Plantation Course),2014-01-03,2014-01-06
1307,Humana Challenge in partnership with the Clinton Foundation,"January 16 - 19, 2014",5700000,,6950.0,72.0,,2014-01-16,2014-01-19
1308,Waste Management Phoenix Open,"Jan 30 - February 2, 2014",6200000," Scottsdale, AZ",7152.0,71.0,TPC Scottsdale (Stadium Course),2014-01-30,2014-02-02
1309,AT&T Pebble Beach National Pro-Am,"February 6 - 9, 2014",6600000,,6953.0,72.0,,2014-02-06,2014-02-09
1310,Farmers Insurance Open,"January 23 - 26, 2014",6100000,,7052.0,72.0,,2014-01-23,2014-01-26
1311,Sony Open in Hawaii,"January 9 - 12, 2014",5600000," Honolulu, HI",7044.0,70.0,Waialae Country Club,2014-01-09,2014-01-12
1312,Northern Trust Open,"February 13 - 16, 2014",6700000," Pacific Palisades, CA",7349.0,71.0,Riviera Country Club,2014-02-13,2014-02-16
1313,The Honda Classic,"Feb 27 - March 2, 2014",6000000," Palm Beach Gardens, FL",7140.0,70.0,PGA National Resort & Spa (The Champion),2014-02-27,2014-03-02
1314,Arnold Palmer Invitational presented by MasterCard,"March 20 - 23, 2014",6200000," Orlando, FL",7419.0,72.0,Arnold Palmer's Bay Hill Club & Lodge,2014-03-20,2014-03-23
1315,Zurich Classic of New Orleans,"April 24 - 27, 2014",6800000," Avondale, LA",7425.0,72.0,TPC Louisiana,2014-04-24,2014-04-27
1316,THE PLAYERS Championship,"May 8 - 11, 2014",10000000," Ponte Vedra Beach, FL",6847.0,70.0,TPC Sawgrass (THE PLAYERS Stadium Course),2014-05-08,2014-05-11
1317,Masters Tournament,"April 10 - 13, 2014",9000000," Augusta, GA",7435.0,72.0,Augusta National Golf Club,2014-04-10,2014-04-13
1318,RBC Heritage,"April 17 - 20, 2014",5800000," Hilton Head Island, SC",7101.0,71.0,Harbour Town Golf Links,2014-04-17,2014-04-20
1319,Wyndham Championship,"August 14 - 17, 2014",5300000," Greensboro, NC",7127.0,70.0,Sedgefield Country Club,2014-08-14,2014-08-17
1320,Shell Houston Open,"April 3 - 6, 2014",6400000," Houston, TX",7441.0,72.0,Golf Club of Houston,2014-04-03,2014-04-06
1321,HP Byron Nelson Championship,"May 15 - 18, 2014",6900000," Irving, TX",7166.0,70.0,TPC Four Seasons Resort,2014-05-15,2014-05-18
1322,Crowne Plaza Invitational at Colonial,"May 22 - 25, 2014",6400000," Fort Worth, TX",7204.0,70.0,Colonial Country Club,2014-05-22,2014-05-25
1323,the Memorial Tournament presented by Nationwide Insurance,"May 29 - June 1, 2014",6200000," Dublin, OH",7392.0,72.0,Muirfield Village Golf Club,2014-05-29,2014-06-01
1324,The Barclays,"August 21 - 24, 2014",8000000," Paramus, NJ",7319.0,71.0,Ridgewood Country Club,2014-08-21,2014-08-24
1325,U.S. Open Golf Championship,"June 12 - 15, 2014",9000000," Pinehurst, NC",6649.0,70.0,Pinehurst No. 2,2014-06-12,2014-06-15
1326,FedEx St. Jude Classic,"June 5 - 8, 2014",5800000," Memphis, TN",7239.0,70.0,TPC Southwind,2014-06-05,2014-06-08
1327,Travelers Championship,"June 19 - 22, 2014",6200000," Cromwell, CT",6841.0,70.0,TPC River Highlands,2014-06-19,2014-06-22
1328,BMW Championship,"September 4 - 7, 2014",8000000," Cherry Hills Village, CO",7352.0,70.0,Cherry Hills CC,2014-09-04,2014-09-07
1329,The Open Championship,"July 17 - 20, 2014",9200000, Hoylake,7312.0,72.0,Royal Liverpool GC,2014-07-17,2014-07-20
1330,PGA Championship,"August 7 - 10, 2014",10000000," Louisville, KY",7458.0,71.0,Valhalla Golf Club,2014-08-07,2014-08-10
1331,World Golf Championships-Bridgestone Invitational,"Jul 31 - August 3, 2014",9000000," Akron, OH",7400.0,70.0,Firestone CC (South Course),2014-07-31,2014-08-03
1332,RBC Canadian Open,"July 24 - 27, 2014",5700000," Montreal, PQ",7153.0,70.0,The Royal Montreal Golf Club,2014-07-24,2014-07-27
1333,John Deere Classic,"July 10 - 13, 2014",4700000," Silvis, IL",7268.0,71.0,TPC Deere Run,2014-07-10,2014-07-13
1334,Shriners Hospitals for Children Open,"October 17 - 20, 2013",6000000," Las Vegas, NV",7255.0,71.0,TPC Summerlin,2013-10-17,2013-10-20
1335,Valero Texas Open,"March 27 - 30, 2014",6200000," San Antonio, TX",6923.0,72.0,TPC San Antonio (Oaks Course),2014-03-27,2014-03-30
1336,TOUR Championship by Coca-Cola,"September 11 - 14, 2014",8000000," Atlanta, GA",7307.0,70.0,East Lake Golf Club,2014-09-11,2014-09-14
1337,Valspar Championship,"March 13 - 16, 2014",5700000," Palm Harbor, FL",7340.0,71.0,Innisbrook Resort (Copperhead Course),2014-03-13,2014-03-16
1338,World Golf Championships-Accenture Match Play Championship,"February 19 - 23, 2014",9000000," Marana, AZ",7791.0,72.0,The Golf Club at Dove Mountain,2014-02-19,2014-02-23
1339,Barracuda Championship,"Jul 31 - August 3, 2014",3000000," Reno, NV",7472.0,72.0,Montreux G&CC,2014-07-31,2014-08-03
1340,World Golf Championships-Cadillac Championship,"March 6 - 9, 2014",9000000," Doral, FL",7481.0,72.0,Trump National Doral Golf Course,2014-03-06,2014-03-09
1341,World Golf Championships-HSBC Champions,"Oct 31 - November 3, 2013",8500000," Shanghai, China",7266.0,72.0,Sheshan International GC,2013-10-31,2013-11-03
1342,Wells Fargo Championship,"May 1 - 4, 2014",6900000," Charlotte, NC",7562.0,72.0,Quail Hollow Club,2014-05-01,2014-05-04
1343,Deutsche Bank Championship,"Aug 29 - September 1, 2014",8000000," Norton, MA",7216.0,71.0,TPC Boston,2014-08-29,2014-09-01
1344,OHL Classic at Mayakoba,"November 14 - 17, 2013",6000000," Quintana Roo, Mexico",6987.0,71.0,El Camaleón Golf Course at Mayakoba,2013-11-14,2013-11-17
1345,Frys.com Open,"October 10 - 13, 2013",5000000," San Martin, CA",7368.0,71.0,CordeValle Golf Club,2013-10-10,2013-10-13
1346,Quicken Loans National,"June 26 - 29, 2014",6500000," Bethesda, MD",7569.0,71.0,Congressional Country Club,2014-06-26,2014-06-29
1347,Puerto Rico Open presented by seepuertorico.com,"March 6 - 9, 2014",3500000," Rio Grande, Puerto Rico",7506.0,72.0,Grand Reserve Country Club,2014-03-06,2014-03-09
1348,The Greenbrier Classic,"July 3 - 6, 2014",6500000," White Sulphur Springs, WV",7287.0,70.0,The Old White Course,2014-07-03,2014-07-06
1349,Northwestern Mutual World Challenge,"December 5 - 8, 2013",3500000," Thousand Oaks, CA",7052.0,72.0,Sherwood CC in Thousand Oaks,2013-12-05,2013-12-08
1350,CIMB Classic,"October 24 - 27, 2013",7000000," Kuala Lumpur, Malaysia",6985.0,72.0,TPC Kuala Lumpur,2013-10-24,2013-10-27
1351,The McGladrey Classic,"November 7 - 10, 2013",5500000," Saint Simons Island, GA",7005.0,70.0,Sea Island Resort (Seaside Course),2013-11-07,2013-11-10
1352,The Nelson Mandela Championship presesnted by ISPS,"December 11 - 14, 2013",,Mount Edgecombe CC,6612.0,70.0,,2013-12-11,2013-12-14
1354,South African Open Championship,"November 21 - 24, 2013",,Glendower GC,6899.0,72.0,,2013-11-21,2013-11-24
1355,Alfred Dunhill Championship,"Nov 28 - December 1, 2013",,Leopard Creek GC,7287.0,72.0,,2013-11-28,2013-12-01
1356,Nedbank Golf Challenge,"December 5 - 8, 2013",,Gary Player CC,7831.0,72.0,,2013-12-05,2013-12-08
1357,Hong Kong Open,"December 5 - 8, 2013",,Hong Kong GC,6734.0,70.0,,2013-12-05,2013-12-08
1358,Volvo Golf Champions,"January 9 - 12, 2014",,Durban CC,6689.0,72.0,,2014-01-09,2014-01-12
1359,Abu Dhabi HSBC Golf Championship,"January 16 - 19, 2014",,Abu Dhabi CC,7600.0,72.0,,2014-01-16,2014-01-19
1360,Commercialbank Qatar Masters,"January 22 - 25, 2014",,Doha GC,7412.0,72.0,,2014-01-22,2014-01-25
1361,Omega Dubai Desert Classic,"Jan 30 - February 2, 2014",,Emirates GC,7316.0,72.0,,2014-01-30,2014-02-02
1362,Joburg Open,"February 6 - 9, 2014",,,7203.0,71.0,,2014-02-06,2014-02-09
1363,Africa Open,"February 13 - 16, 2014",,East London Golf Club,6616.0,71.0,,2014-02-13,2014-02-16
1364,Trophee Hassan II,"March 13 - 16, 2014",,Golf du Palais,6951.0,72.0,,2014-03-13,2014-03-16
1365,Tshwane Open,"Feb 27 - March 2, 2014",,Copperleaf Golf & Country Estate,7964.0,72.0,,2014-02-27,2014-03-02
1367,ISPS HANDA Perth International,"October 17 - 20, 2013",,Lake Karrinyup CC,7143.0,72.0,,2013-10-17,2013-10-20
1369,Maybank Malaysian Open,"April 17 - 20, 2014",," Sea Island, GA",7004.0,72.0,Kuala Lumpur G&CC,2014-04-17,2014-04-20
1370,Volvo China Open,"April 24 - 27, 2014",,Shenzen GC,7145.0,72.0,,2014-04-24,2014-04-27
1371,The Championship at Laguna National,"May 1 - 4, 2014",,,7112.0,72.0,,2014-05-01,2014-05-04
1372,Madeira Islands Open,"May 8 - 11, 2014",,Santo da Serra,6825.0,72.0,,2014-05-08,2014-05-11
1373,Open de Espana,"May 15 - 18, 2014",,PGA Golf de Catalunya,7172.0,72.0,,2014-05-15,2014-05-18
1374,BMW PGA Championship,"May 22 - 25, 2014",,Wentworth GC,7302.0,72.0,,2014-05-22,2014-05-25
1375,Nordea Masters,"May 29 - June 1, 2014",,PGA Sweden National,7390.0,72.0,,2014-05-29,2014-06-01
1376,Lyoness Open powered by Greenfinity,"June 5 - 8, 2014",,Diamond Country Club,7433.0,72.0,,2014-06-05,2014-06-08
1377,Najet Hotels et Golfs Open,"June 12 - 15, 2014",,,,,,2014-06-12,2014-06-15
1378,The Irish Open,"June 19 - 22, 2014",,Fota Island GC,7043.0,71.0,,2014-06-19,2014-06-22
1379,BMW International Open,"June 26 - 29, 2014",,Gut Larchenhof GC,7228.0,72.0,,2014-06-26,2014-06-29
1380,Alstom Open de France,"July 3 - 6, 2014",," Paris, France",7331.0,71.0,Le Golf National,2014-07-03,2014-07-06
1381,Aberdeen Asset Management Scottish Open,"July 10 - 13, 2014",,Royal Aberdeen GC,6867.0,71.0,,2014-07-10,2014-07-13
1382,M2M Russian Open,"July 24 - 27, 2014",,Tseleevo Golf & Polo Club,7491.0,72.0,,2014-07-24,2014-07-27
1383,D+D REAL Czech Masters ,"August 21 - 24, 2014",,Albatross Golf Resort,7466.0,72.0,,2014-08-21,2014-08-24
1384,Open D Italia,"August 28 - 31, 2014",,Cicolo GC,7208.0,72.0,,2014-08-28,2014-08-31
1385,Omega European Masters,"September 4 - 7, 2014",,Sierre,6848.0,70.0,Crans sur,2014-09-04,2014-09-07
1386,KLM Open,"September 11 - 14, 2014",,Kennemer G & CC,6626.0,70.0,,2014-09-11,2014-09-14
1387,ISPS Handa Wales Open,"September 18 - 21, 2014",,Celtic Manor G & CC,7352.0,71.0,,2014-09-18,2014-09-21
1388,Alfred Dunhill Links Championship,"October 2 - 5, 2014",,,7279.0,72.0,,2014-10-02,2014-10-05
1389,Portugal Masters,"October 9 - 12, 2014",,Oceanico Victoria Clube de Golfe,7209.0,71.0,,2014-10-09,2014-10-12
1391,ISPS Handa Perth International,"October 23 - 26, 2014",,Lake Karrinyup CC,7143.0,72.0,,2014-10-23,2014-10-26
1392,BMW Masters,"Oct 30 - November 2, 2014",,Lake Malaren Golf Club,7607.0,72.0,,2014-10-30,2014-11-02
1394,Turkish Airlines Open,"November 13 - 16, 2014",,The Montgomerie Maxx Royal,7132.0,72.0,,2014-11-13,2014-11-16
2115,Mitsubishi Electric Championship at Hualalai,"January 17 - 19, 2014",1800000," Kailua Kona, HI",7107.0,72.0,Hualalai Resort Golf Club,2014-01-17,2014-01-19
2116,Allianz Championship,"February 7 - 9, 2014",1600000," Boca Raton, FL",6807.0,72.0,The Old Course at Broken Sound Club,2014-02-07,2014-02-09
2117,ACE Group Classic,"February 14 - 16, 2014",1600000," Naples, FL",7193.0,72.0,The TwinEagles Club Talon Course,2014-02-14,2014-02-16
2118,Toshiba Classic,"March 14 - 16, 2014",1750000," Newport Beach, CA",6584.0,71.0,Newport Beach Country Club,2014-03-14,2014-03-16
2119,Mississippi Gulf Resort Classic,"March 21 - 23, 2014",1600000," Biloxi, MS",7119.0,72.0,Fallen Oak Golf Course,2014-03-21,2014-03-23
2120,Greater Gwinnett Championship,"April 18 - 20, 2014",1800000," Duluth, GA",7259.0,72.0,TPC Sugarloaf,2014-04-18,2014-04-20
2121,Insperity Invitational,"May 2 - 4, 2014",2000000," The Woodlands, TX",7002.0,72.0,The Woodlands CC,2014-05-02,2014-05-04
2122,Regions Tradition,"May 15 - 18, 2014",2200000," Birmingham, AL",7231.0,72.0,Shoal Creek,2014-05-15,2014-05-18
2123,Senior PGA Championship,"May 22 - 25, 2014",2000000," Benton Harbor, MI",6822.0,71.0,The Golf Club at Harbor Shores,2014-05-22,2014-05-25
2124,Principal Charity Classic,"May 30 - June 1, 2014",1750000," Des Moines, IA",6959.0,72.0,Wakonda Club,2014-05-30,2014-06-01
2125,Encompass Championship,"June 20 - 22, 2014",1800000,North Shore Country Club,7103.0,72.0,,2014-06-20,2014-06-22
2126,Constellation SENIOR PLAYERS Championship,"June 26 - 29, 2014",2700000," Pittsburgh, PA",6696.0,70.0,Fox Chapel Golf Club,2014-06-26,2014-06-29
2127,U.S. Senior Open Championship,"July 10 - 13, 2014",2600000," Edmond, OK",7219.0,71.0,Oak Tree Golf Club,2014-07-10,2014-07-13
2128,The Senior Open Championship pres. by Rolex,"July 24 - 27, 2014",2000000," Bridgend, Wales",7021.0,71.0,Royal Porthcawl Golf Club,2014-07-24,2014-07-27
2129,3M Championship,"August 1 - 3, 2014",1750000," Blaine, MN",7114.0,72.0,TPC of the Twin Cities,2014-08-01,2014-08-03
2130,Dick's Sporting Goods Open,"August 15 - 17, 2014",1850000," Endicott, NY",6957.0,72.0,En Joie GC,2014-08-15,2014-08-17
2131,Boeing Classic,"August 22 - 24, 2014",2000000," Snoqualmie, WA",7172.0,72.0,The Club at Snoqualmie Ridge,2014-08-22,2014-08-24
2132,Shaw Charity Classic,"August 29 - 31, 2014",2250000," Calgary, AB",7086.0,70.0,Canyon Meadows Golf & Country Club,2014-08-29,2014-08-31
2133,Quebec City Championship,"September 5 - 7, 2014",1600000," Levis, PQ",7065.0,72.0,La Tempete Golf Club,2014-09-05,2014-09-07
2134,Pacific Links Hawai'i Championship,"September 19 - 21, 2014",2200000," Kapolei, HI",7002.0,72.0,Kapolei Golf Course,2014-09-19,2014-09-21
2135,Nature Valley First Tee Open,"September 26 - 28, 2014",1900000,,6837.0,72.0,,2014-09-26,2014-09-28
2136,SAS Championship,"October 10 - 12, 2014",2100000," Cary, NC",7240.0,72.0,Prestonwood CC,2014-10-10,2014-10-12
2137,Greater Hickory Kia Classic at Rock Barn,"October 17 - 19, 2014",1600000,,6874.0,71.0,,2014-10-17,2014-10-19
2138,AT&T Championship,"October 24 - 26, 2014",1950000," San Antonio, TX",6923.0,72.0,TPC San Antonio (Oaks Course),2014-10-24,2014-10-26
2139,Charles Schwab Cup Championship,"Oct 30 - November 2, 2014",2500000," Scottsdale, AZ",6929.0,70.0,Desert Mountain Club (Cochise),2014-10-30,2014-11-02
2140,Panama Claro Championship,"March 20 - 23, 2014",600000," Panama City, Panama",7171.0,70.0,Panama GC,2014-03-20,2014-03-23
2141,Colombia Championship,"February 13 - 15, 2014",750000," Bogota, Colombia",7237.0,71.0,Country Club de Bogota Lagos,2014-02-13,2014-02-15
2142,Chile Classic,"March 6 - 9, 2014",650000," Santiago, Chile",6903.0,72.0,Prince of Whales Country Club,2014-03-06,2014-03-09
2143,Brasil Champions Presented by HSBC,"March 13 - 16, 2014",800000," Sao Paulo, Brazil",6574.0,71.0,Sao Paulo Golf Club,2014-03-13,2014-03-16
2144,Chitimacha Louisiana Open,"March 27 - 30, 2014",550000," Broussard, LA",7006.0,71.0,Le Triomphe CC,2014-03-27,2014-03-30
2145,Mexico Championship,"April 10 - 13, 2014",700000," Valencia, Spain",7701.0,72.0,El Bosque Golf Club,2014-04-10,2014-04-13
2146,WNB Golf Classic,"April 24 - 27, 2014",600000,Midland CC,7380.0,72.0,,2014-04-24,2014-04-27
2147,South Georgia Classic,"May 1 - 4, 2014",650000," Valdosta, GA",7781.0,72.0,Kinderlou Forest Golf Club,2014-05-01,2014-05-04
2148,BMW Charity Pro-Am Presented by SYNNEX Corporation,"May 15 - 18, 2014",650000,,7024.0,71.0,,2014-05-15,2014-05-18
2149,Rex Hospital Open,"May 22 - 25, 2014",625000," Raleigh, NC",7257.0,71.0,TPC at Wakefield Plantation,2014-05-22,2014-05-25
2154,Pure Silk Bahamas LPGA Classic,"January 23 - 26, 2014",1300000," Paradise Island, Bahamas",6644.0,73.0,Ocean Club Golf Course,2014-01-23,2014-01-26
2155,ISPS Handa Women's Australian Open,"February 13 - 16, 2014",1200000," Newburgh, IN",7242.0,72.0,Victoria National Golf Club,2014-02-13,2014-02-16
2156,Honda LPGA Thailand,"February 20 - 23, 2014",1500000," Chon Buri, Thailand",6548.0,72.0,Siam Country Club (Pattaya Old Course),2014-02-20,2014-02-23
2157,HSBC Women's Champions,"Feb 27 - March 2, 2014",1400000," Singapore, Singapore",6600.0,72.0,Sentosa Golf Club (Tanjong Course),2014-02-27,2014-03-02
2158,JTBC Founders Cup,"March 20 - 23, 2014",1500000," Phoenix, AZ",6583.0,72.0,Wildfire at Desert Ridge,2014-03-20,2014-03-23
2159,Kia Classic,"March 27 - 30, 2014",1700000," Carlsbad, CA",6593.0,72.0,Aviara Golf Club,2014-03-27,2014-03-30
2160,Kraft Nabisco Championship,"April 3 - 6, 2014",2000000," Rancho Mirage, CA",6738.0,72.0,Mission Hills Country Club,2014-04-03,2014-04-06
2161,LPGA LOTTE Championship,"April 16 - 19, 2014",1700000," Kapolei, HI",6384.0,72.0,Ko Olina Golf Club,2014-04-16,2014-04-19
2162,Swinging Skirts LPGA Classic,"April 24 - 27, 2014",1800000," Daly City, CA",6507.0,72.0,Lake Merced Golf Club,2014-04-24,2014-04-27
